sensor_type,device_type,timestamps,pressure
pressure,smartphone,1454958281428659323,1029.333
pressure,smartphone,1454958281608039844,1029.459
pressure,smartphone,1454958281786919479,1029.601
pressure,smartphone,1454958281963874583,1028.828
pressure,smartphone,1454958282318052709,1028.960
pressure,smartphone,1454958282495586770,1029.249
pressure,smartphone,1454958282676735937,1029.291
pressure,smartphone,1454958282851910521,1029.665
pressure,smartphone,1454958283207923907,1028.687
pressure,smartphone,1454958283385801197,1028.819
pressure,smartphone,1454958283563968021,1029.264
pressure,smartphone,1454958283740879114,1029.314
pressure,smartphone,1454958283919299532,1029.488
pressure,smartphone,1454958284275960208,1028.713
pressure,smartphone,1454958284453005624,1028.906
pressure,smartphone,1454958284634523489,1029.228
pressure,smartphone,1454958284810097292,1029.297
pressure,smartphone,1454958284986928073,1029.468
pressure,smartphone,1454958285343615938,1028.756
pressure,smartphone,1454958285520532969,1028.917
pressure,smartphone,1454958285698644740,1029.074
pressure,smartphone,1454958285876438385,1028.931
pressure,smartphone,1454958286232218177,1029.039
pressure,smartphone,1454958286410428907,1028.727
pressure,smartphone,1454958286588919427,1028.873
pressure,smartphone,1454958286766352135,1028.921
pressure,smartphone,1454958286944819166,1029.320
pressure,smartphone,1454958287121731771,1029.494
pressure,smartphone,1454958287299860156,1029.649
pressure,smartphone,1454958287478340000,1029.269
pressure,smartphone,1454958287656307135,1028.939
pressure,smartphone,1454958287833905104,1029.033
pressure,smartphone,1454958288190330677,1029.326
pressure,smartphone,1454958288368109271,1029.436
pressure,smartphone,1454958288545658073,1028.995
pressure,smartphone,1454958288723626979,1028.730
pressure,smartphone,1454958288902009115,1028.959
pressure,smartphone,1454958289257800260,1029.207
pressure,smartphone,1454958289434566978,1029.362
pressure,smartphone,1454958289612702395,1029.379
pressure,smartphone,1454958289791297345,1028.876
pressure,smartphone,1454958289968552448,1028.930
pressure,smartphone,1454958290325255156,1029.288
pressure,smartphone,1454958290504712500,1029.621
pressure,smartphone,1454958290682849218,1030.244
pressure,smartphone,1454958290858520990,1029.657
pressure,smartphone,1454958291214857969,1029.716
pressure,smartphone,1454958291392751250,1028.454
pressure,smartphone,1454958291571553385,1028.334
pressure,smartphone,1454958291750598959,1028.501
pressure,smartphone,1454958291925866979,1028.773
pressure,smartphone,1454958292281971250,1028.819
pressure,smartphone,1454958292459895261,1028.946
pressure,smartphone,1454958292636886198,1028.839
pressure,smartphone,1454958292815436041,1029.037
pressure,smartphone,1454958292992929792,1028.560
pressure,smartphone,1454958293348924427,1028.645
pressure,smartphone,1454958293526426458,1028.688
pressure,smartphone,1454958293705522447,1028.991
pressure,smartphone,1454958293882673438,1029.095
pressure,smartphone,1454958294238885156,1028.990
pressure,smartphone,1454958294416143022,1029.137
pressure,smartphone,1454958294594852864,1029.416
pressure,smartphone,1454958294772787448,1028.877
pressure,smartphone,1454958294950981459,1029.003
pressure,smartphone,1454958295128604896,1029.048
pressure,smartphone,1454958295306286509,1028.704
pressure,smartphone,1454958295484589583,1028.780
pressure,smartphone,1454958295661827396,1028.809
pressure,smartphone,1454958295840089376,1028.808
pressure,smartphone,1454958296196554582,1028.807
pressure,smartphone,1454958296373823334,1029.258
pressure,smartphone,1454958296551469479,1029.143
pressure,smartphone,1454958296729841979,1028.866
pressure,smartphone,1454958296907011510,1028.866
pressure,smartphone,1454958297263743021,1028.623
pressure,smartphone,1454958297440843803,1028.350
pressure,smartphone,1454958297620802188,1028.556
pressure,smartphone,1454958297798705781,1028.796
pressure,smartphone,1454958297974996562,1028.897
pressure,smartphone,1454958298330718907,1028.897
pressure,smartphone,1454958298508922135,1028.802
pressure,smartphone,1454958298686620885,1028.986
pressure,smartphone,1454958298864742396,1029.194
pressure,smartphone,1454958299220649583,1029.088
pressure,smartphone,1454958299398468646,1028.894
pressure,smartphone,1454958299576157500,1028.867
pressure,smartphone,1454958299753920625,1028.987
pressure,smartphone,1454958299932498333,1029.185
pressure,smartphone,1454958300288363854,1028.907
pressure,smartphone,1454958300465800051,1028.781
pressure,smartphone,1454958300644230157,1028.763
pressure,smartphone,1454958300821710781,1028.602
pressure,smartphone,1454958301177452343,1028.912
pressure,smartphone,1454958301354988855,1028.941
pressure,smartphone,1454958301533672865,1028.875
pressure,smartphone,1454958301711704792,1028.576
pressure,smartphone,1454958301889773490,1028.624
pressure,smartphone,1454958302245483854,1028.921
pressure,smartphone,1454958302423151615,1028.576
pressure,smartphone,1454958302601105208,1028.718
pressure,smartphone,1454958302779375834,1028.753
pressure,smartphone,1454958302957268854,1028.683
pressure,smartphone,1454958303134919583,1028.760
pressure,smartphone,1454958303312148282,1028.799
pressure,smartphone,1454958303490789218,1028.852
pressure,smartphone,1454958303668732865,1028.838
pressure,smartphone,1454958303846939896,1028.840
pressure,smartphone,1454958304202672917,1029.017
pressure,smartphone,1454958304380089480,1029.057
pressure,smartphone,1454958304558143646,1028.839
pressure,smartphone,1454958304735939792,1028.863
pressure,smartphone,1454958304913298021,1029.320
pressure,smartphone,1454958305270162500,1029.916
pressure,smartphone,1454958305447935156,1029.171
pressure,smartphone,1454958305624989948,1028.189
pressure,smartphone,1454958305803004687,1028.455
pressure,smartphone,1454958305981782812,1028.423
pressure,smartphone,1454958306336939375,1028.695
pressure,smartphone,1454958306515245989,1028.701
pressure,smartphone,1454958306693134063,1028.741
pressure,smartphone,1454958306870770209,1028.828
pressure,smartphone,1454958307226670469,1028.908
pressure,smartphone,1454958307405158281,1028.900
pressure,smartphone,1454958307582131355,1028.832
pressure,smartphone,1454958307760087552,1028.817
pressure,smartphone,1454958307938047708,1028.870
pressure,smartphone,1454958308294044739,1028.897
pressure,smartphone,1454958308471963282,1028.843
pressure,smartphone,1454958308650014271,1028.899
pressure,smartphone,1454958308828057656,1028.813
pressure,smartphone,1454958309184014896,1028.807
pressure,smartphone,1454958309361635520,1028.828
pressure,smartphone,1454958309539665364,1028.859
pressure,smartphone,1454958309717282083,1028.861
pressure,smartphone,1454958309895124063,1028.867
pressure,smartphone,1454958310251427656,1028.824
pressure,smartphone,1454958310429412083,1028.828
pressure,smartphone,1454958310607547239,1028.969
pressure,smartphone,1454958310785622917,1029.107
pressure,smartphone,1454958310963315469,1029.007
pressure,smartphone,1454958311141614896,1028.790
pressure,smartphone,1454958311319115260,1028.781
pressure,smartphone,1454958311496995989,1028.596
pressure,smartphone,1454958311675185259,1028.666
pressure,smartphone,1454958311853034219,1028.762
pressure,smartphone,1454958312209027136,1028.823
pressure,smartphone,1454958312386598594,1028.828
pressure,smartphone,1454958312564473333,1028.909
pressure,smartphone,1454958312742070000,1028.850
pressure,smartphone,1454958312920121875,1028.848
pressure,smartphone,1454958313275820311,1028.840
pressure,smartphone,1454958313454048021,1028.879
pressure,smartphone,1454958313632506458,1028.877
pressure,smartphone,1454958313809715521,1028.837
pressure,smartphone,1454958313987979739,1028.752
pressure,smartphone,1454958314344045105,1028.822
pressure,smartphone,1454958314521233854,1028.879
pressure,smartphone,1454958314699002291,1028.858
pressure,smartphone,1454958314877812917,1028.884
pressure,smartphone,1454958315233952083,1029.032
pressure,smartphone,1454958315411247032,1028.887
pressure,smartphone,1454958315588944323,1028.894
pressure,smartphone,1454958315766932344,1028.964
pressure,smartphone,1454958315945512604,1028.985
pressure,smartphone,1454958316301189114,1028.867
pressure,smartphone,1454958316478116250,1028.739
pressure,smartphone,1454958316656787447,1028.706
pressure,smartphone,1454958316834674739,1028.789
pressure,smartphone,1454958317190566615,1029.074
pressure,smartphone,1454958317368378177,1029.230
pressure,smartphone,1454958317546026978,1029.205
pressure,smartphone,1454958317724037342,1028.677
pressure,smartphone,1454958317901877500,1028.780
pressure,smartphone,1454958318258130156,1029.140
pressure,smartphone,1454958318435840000,1028.809
pressure,smartphone,1454958318613847656,1028.952
pressure,smartphone,1454958318791670000,1029.356
pressure,smartphone,1454958318969640885,1029.621
pressure,smartphone,1454958319147249062,1029.471
pressure,smartphone,1454958319326029791,1029.109
pressure,smartphone,1454958319503928073,1029.076
pressure,smartphone,1454958319681671667,1028.656
pressure,smartphone,1454958319858922032,1028.424
pressure,smartphone,1454958320215125781,1028.539
pressure,smartphone,1454958320392785365,1028.521
pressure,smartphone,1454958320571022240,1028.494
pressure,smartphone,1454958320749192865,1028.808
pressure,smartphone,1454958320927077552,1028.804
pressure,smartphone,1454958321282711355,1028.760
pressure,smartphone,1454958321460855365,1028.744
pressure,smartphone,1454958321637847969,1028.643
pressure,smartphone,1454958321815979009,1028.834
pressure,smartphone,1454958321993890000,1028.833
pressure,smartphone,1454958322350033229,1028.836
pressure,smartphone,1454958322528478802,1028.873
pressure,smartphone,1454958322705782395,1029.003
pressure,smartphone,1454958322883963282,1029.011
pressure,smartphone,1454958323239888282,1028.766
pressure,smartphone,1454958323418001719,1028.879
pressure,smartphone,1454958323595150469,1028.833
pressure,smartphone,1454958323773075677,1028.824
pressure,smartphone,1454958323951450365,1028.866
pressure,smartphone,1454958324306885000,1028.816
pressure,smartphone,1454958324485108282,1028.795
pressure,smartphone,1454958324663061511,1028.859
pressure,smartphone,1454958324840718490,1028.784
pressure,smartphone,1454958325197098437,1028.975
pressure,smartphone,1454958325375061041,1028.961
pressure,smartphone,1454958325553060104,1028.992
pressure,smartphone,1454958325730882083,1028.930
pressure,smartphone,1454958325908979167,1028.816
pressure,smartphone,1454958326264251927,1028.811
pressure,smartphone,1454958326444949218,1028.972
pressure,smartphone,1454958326620973802,1029.122
pressure,smartphone,1454958326799210886,1029.047
pressure,smartphone,1454958326976115937,1029.061
pressure,smartphone,1454958327154369322,1029.127
pressure,smartphone,1454958327332342656,1029.158
pressure,smartphone,1454958327509907917,1029.086
pressure,smartphone,1454958327688213751,1029.115
pressure,smartphone,1454958327865862083,1029.087
pressure,smartphone,1454958328222092291,1029.025
pressure,smartphone,1454958328401171198,1028.973
pressure,smartphone,1454958328579192344,1029.027
pressure,smartphone,1454958328757522761,1028.767
pressure,smartphone,1454958328933820729,1029.088
pressure,smartphone,1454958329289366406,1028.901
pressure,smartphone,1454958329469158751,1029.018
pressure,smartphone,1454958329645230520,1029.063
pressure,smartphone,1454958329823607031,1029.171
pressure,smartphone,1454958330178895885,1028.923
pressure,smartphone,1454958330356890781,1029.050
pressure,smartphone,1454958330534804687,1028.928
pressure,smartphone,1454958330713085104,1029.109
pressure,smartphone,1454958330890852292,1029.044
pressure,smartphone,1454958331246412552,1028.836
pressure,smartphone,1454958331424758489,1028.919
pressure,smartphone,1454958331601769948,1028.955
pressure,smartphone,1454958331779893333,1029.030
pressure,smartphone,1454958331958107344,1028.943
pressure,smartphone,1454958332313527292,1029.047
pressure,smartphone,1454958332491327396,1028.962
pressure,smartphone,1454958332670072448,1029.122
pressure,smartphone,1454958332847665156,1029.036
pressure,smartphone,1454958333203903490,1028.896
pressure,smartphone,1454958333381129636,1028.878
pressure,smartphone,1454958333559901928,1028.901
pressure,smartphone,1454958333736963802,1028.942
pressure,smartphone,1454958333915133957,1028.900
pressure,smartphone,1454958334270872604,1028.923
pressure,smartphone,1454958334448999115,1028.695
pressure,smartphone,1454958334627324426,1028.934
pressure,smartphone,1454958334804078229,1028.913
pressure,smartphone,1454958334982939323,1028.781
pressure,smartphone,1454958335160497552,1028.783
pressure,smartphone,1454958335337829167,1028.831
pressure,smartphone,1454958335516471613,1028.999
pressure,smartphone,1454958335696174270,1028.921
pressure,smartphone,1454958335872114687,1029.246
pressure,smartphone,1454958336227902240,1028.866
pressure,smartphone,1454958336407545209,1028.896
pressure,smartphone,1454958336583746927,1028.870
pressure,smartphone,1454958336761941667,1028.873
pressure,smartphone,1454958336940904532,1029.002
pressure,smartphone,1454958337295815521,1029.011
pressure,smartphone,1454958337473231927,1028.989
pressure,smartphone,1454958337652913490,1028.954
pressure,smartphone,1454958337829100416,1028.944
pressure,smartphone,1454958338185551250,1028.787
pressure,smartphone,1454958338362821979,1028.936
pressure,smartphone,1454958338541042240,1029.031
pressure,smartphone,1454958338719478906,1029.145
pressure,smartphone,1454958338897003542,1028.970
pressure,smartphone,1454958339252697813,1029.121
pressure,smartphone,1454958339431136199,1028.990
pressure,smartphone,1454958339610182813,1028.951
pressure,smartphone,1454958339788329063,1028.962
pressure,smartphone,1454958339964381302,1028.961
pressure,smartphone,1454958340320027448,1028.905
pressure,smartphone,1454958340499926198,1028.939
pressure,smartphone,1454958340677750208,1028.924
pressure,smartphone,1454958340853890103,1028.928
pressure,smartphone,1454958341209777395,1028.916
