sensor_type,device_type,timestamps,rate
heartrate,smartwatch,1454957363075517031,64.000
heartrate,smartwatch,1454957363453571771,63.000
heartrate,smartwatch,1454957364072540053,62.000
heartrate,smartwatch,1454957364589517187,61.000
heartrate,smartwatch,1454957365340550937,62.000
heartrate,smartwatch,1454957369549523281,60.000
heartrate,smartwatch,1454957371055571459,60.000
heartrate,smartwatch,1454957371305546667,60.000
heartrate,smartwatch,1454957371547575208,59.000
heartrate,smartwatch,1454957372430514948,59.000
heartrate,smartwatch,1454957372549548750,58.000
heartrate,smartwatch,1454957372799551614,59.000
heartrate,smartwatch,1454957372920538489,58.000
heartrate,smartwatch,1454957373184422500,59.000
heartrate,smartwatch,1454957373800538437,59.000
heartrate,smartwatch,1454957374300465261,60.000
heartrate,smartwatch,1454957374428401927,59.000
heartrate,smartwatch,1454957374554537552,60.000
heartrate,smartwatch,1454957375099492083,60.000
heartrate,smartwatch,1454957375239524532,61.000
heartrate,smartwatch,1454957375807403437,62.000
heartrate,smartwatch,1454957376219665156,63.000
heartrate,smartwatch,1454957376471478854,64.000
heartrate,smartwatch,1454957377353510729,65.000
heartrate,smartwatch,1454957378944570990,65.000
heartrate,smartwatch,1454957379093515000,65.000
heartrate,smartwatch,1454957379513544843,64.000
heartrate,smartwatch,1454957380625492656,65.000
heartrate,smartwatch,1454957381385476979,66.000
heartrate,smartwatch,1454957381627475000,67.000
heartrate,smartwatch,1454957381754514219,68.000
heartrate,smartwatch,1454957382123546459,69.000
heartrate,smartwatch,1454957382376514844,69.000
heartrate,smartwatch,1454957382497549844,70.000
heartrate,smartwatch,1454957382638421510,71.000
heartrate,smartwatch,1454957383019516979,72.000
heartrate,smartwatch,1454957383386574532,73.000
heartrate,smartwatch,1454957383766550000,74.000
heartrate,smartwatch,1454957383903435886,75.000
heartrate,smartwatch,1454957384030547084,75.000
heartrate,smartwatch,1454957384156536094,77.000
heartrate,smartwatch,1454957384278552395,74.000
heartrate,smartwatch,1454957384694525209,73.000
heartrate,smartwatch,1454957384830546459,74.000
heartrate,smartwatch,1454957384971544896,74.000
heartrate,smartwatch,1454957385672522760,75.000
heartrate,smartwatch,1454957385817511979,75.000
heartrate,smartwatch,1454957385950573750,74.000
heartrate,smartwatch,1454957386207022083,74.000
heartrate,smartwatch,1454957386430511719,74.000
heartrate,smartwatch,1454957386701525469,73.000
heartrate,smartwatch,1454957387243522968,72.000
heartrate,smartwatch,1454957387379498490,72.000
heartrate,smartwatch,1454957387520494896,73.000
heartrate,smartwatch,1454957388758548489,74.000
heartrate,smartwatch,1454957389874567917,75.000
heartrate,smartwatch,1454957390264534687,76.000
heartrate,smartwatch,1454957390648419323,76.000
heartrate,smartwatch,1454957390772519427,77.000
heartrate,smartwatch,1454957391896475729,76.000
heartrate,smartwatch,1454957392033546979,76.000
heartrate,smartwatch,1454957392158547396,77.000
heartrate,smartwatch,1454957392413516667,76.000
heartrate,smartwatch,1454957392662550364,77.000
heartrate,smartwatch,1454957392910519531,76.000
heartrate,smartwatch,1454957393168504166,77.000
heartrate,smartwatch,1454957393297546823,77.000
heartrate,smartwatch,1454957393546547708,76.000
heartrate,smartwatch,1454957394044574635,75.000
heartrate,smartwatch,1454957394555549583,74.000
heartrate,smartwatch,1454957395186572031,73.000
heartrate,smartwatch,1454957395568516093,73.000
heartrate,smartwatch,1454957395844517031,72.000
heartrate,smartwatch,1454957395976548334,72.000
heartrate,smartwatch,1454957396351348177,72.000
heartrate,smartwatch,1454957398723518594,73.000
heartrate,smartwatch,1454957398970452760,72.000
heartrate,smartwatch,1454957399478421614,72.000
heartrate,smartwatch,1454957400258577500,71.000
heartrate,smartwatch,1454957400505507761,71.000
heartrate,smartwatch,1454957401014529947,71.000
heartrate,smartwatch,1454957401273518489,72.000
heartrate,smartwatch,1454957401767538750,73.000
heartrate,smartwatch,1454957402276572448,74.000
heartrate,smartwatch,1454957402760570261,75.000
heartrate,smartwatch,1454957402883516875,75.000
heartrate,smartwatch,1454957403122572604,75.000
heartrate,smartwatch,1454957403265421563,75.000
heartrate,smartwatch,1454957403383573073,76.000
heartrate,smartwatch,1454957403884537865,77.000
heartrate,smartwatch,1454957404381517708,77.000
heartrate,smartwatch,1454957404644498073,77.000
heartrate,smartwatch,1454957404770546719,77.000
heartrate,smartwatch,1454957407188511823,77.000
heartrate,smartwatch,1454957407555549635,76.000
heartrate,smartwatch,1454957407684513959,76.000
heartrate,smartwatch,1454957408328437708,75.000
heartrate,smartwatch,1454957411202549583,76.000
heartrate,smartwatch,1454957412214502812,75.000
heartrate,smartwatch,1454957412873516042,74.000
heartrate,smartwatch,1454957413448471927,73.000
heartrate,smartwatch,1454957413609418646,72.000
heartrate,smartwatch,1454957414188578802,71.000
heartrate,smartwatch,1454957414339522448,70.000
heartrate,smartwatch,1454957414487470886,71.000
heartrate,smartwatch,1454957414933525625,70.000
heartrate,smartwatch,1454957415374575781,71.000
heartrate,smartwatch,1454957415525473906,70.000
heartrate,smartwatch,1454957415825528177,69.000
heartrate,smartwatch,1454957415959575625,69.000
heartrate,smartwatch,1454957417635547604,69.000
heartrate,smartwatch,1454957417771529375,70.000
heartrate,smartwatch,1454957418192573437,69.000
heartrate,smartwatch,1454957418607392500,69.000
heartrate,smartwatch,1454957419172498906,70.000
heartrate,smartwatch,1454957419599543594,70.000
heartrate,smartwatch,1454957420005550208,71.000
heartrate,smartwatch,1454957420145544114,71.000
heartrate,smartwatch,1454957420280494427,71.000
heartrate,smartwatch,1454957420992514271,70.000
heartrate,smartwatch,1454957421548463021,69.000
heartrate,smartwatch,1454957422079473958,68.000
heartrate,smartwatch,1454957423187457187,68.000
heartrate,smartwatch,1454957423729513490,68.000
heartrate,smartwatch,1454957424431499323,69.000
heartrate,smartwatch,1454957425590570625,69.000
heartrate,smartwatch,1454957425863547865,70.000
heartrate,smartwatch,1454957426830546250,72.000
heartrate,smartwatch,1454957426971546875,72.000
heartrate,smartwatch,1454957427384545260,72.000
heartrate,smartwatch,1454957427513541823,72.000
heartrate,smartwatch,1454957427651342448,72.000
heartrate,smartwatch,1454957428058545364,72.000
heartrate,smartwatch,1454957428193550208,71.000
heartrate,smartwatch,1454957428334543906,72.000
heartrate,smartwatch,1454957428616525260,71.000
heartrate,smartwatch,1454957428885389635,72.000
heartrate,smartwatch,1454957429512536511,72.000
heartrate,smartwatch,1454957430507470521,71.000
heartrate,smartwatch,1454957431130576614,71.000
heartrate,smartwatch,1454957432150517917,72.000
heartrate,smartwatch,1454957432276516041,71.000
heartrate,smartwatch,1454957432643543281,72.000
heartrate,smartwatch,1454957432910546771,71.000
heartrate,smartwatch,1454957434423550208,72.000
heartrate,smartwatch,1454957434677455156,73.000
heartrate,smartwatch,1454957434798517656,72.000
heartrate,smartwatch,1454957434923497240,73.000
heartrate,smartwatch,1454957435312422864,74.000
heartrate,smartwatch,1454957435817551719,75.000
heartrate,smartwatch,1454957438837547396,77.000
heartrate,smartwatch,1454957440086536562,79.000
heartrate,smartwatch,1454957441338549896,82.000
heartrate,smartwatch,1454957443851533386,80.000
heartrate,smartwatch,1454957454089516510,79.000
heartrate,smartwatch,1454957457553464636,82.000
heartrate,smartwatch,1454957457672463125,81.000
heartrate,smartwatch,1454957457791575781,82.000
heartrate,smartwatch,1454957458913516979,81.000
heartrate,smartwatch,1454957460704517239,80.000
heartrate,smartwatch,1454957462070538177,81.000
heartrate,smartwatch,1454957462682514062,81.000
heartrate,smartwatch,1454957463634470000,80.000
heartrate,smartwatch,1454957464060494270,79.000
heartrate,smartwatch,1454957464185578646,78.000
heartrate,smartwatch,1454957464611500416,77.000
heartrate,smartwatch,1454957464887456614,76.000
heartrate,smartwatch,1454957465877405052,75.000
heartrate,smartwatch,1454957466967527708,77.000
heartrate,smartwatch,1454957470438526927,78.000
heartrate,smartwatch,1454957470842546823,79.000
heartrate,smartwatch,1454957471411476771,80.000
heartrate,smartwatch,1454957472788513021,79.000
heartrate,smartwatch,1454957473960438489,78.000
heartrate,smartwatch,1454957475077548386,77.000
heartrate,smartwatch,1454957475592546927,77.000
heartrate,smartwatch,1454957475725467761,76.000
heartrate,smartwatch,1454957475986546979,75.000
heartrate,smartwatch,1454957476111762604,75.000
heartrate,smartwatch,1454957476333715678,75.000
heartrate,smartwatch,1454957476579459480,74.000
heartrate,smartwatch,1454957476706514375,74.000
heartrate,smartwatch,1454957477320573125,73.000
heartrate,smartwatch,1454957478066547656,72.000
heartrate,smartwatch,1454957478863493490,71.000
heartrate,smartwatch,1454957479917449271,70.000
heartrate,smartwatch,1454957480168515521,71.000
heartrate,smartwatch,1454957480559539844,70.000
heartrate,smartwatch,1454957480686546927,71.000
heartrate,smartwatch,1454957480809536510,72.000
heartrate,smartwatch,1454957481186519844,71.000
heartrate,smartwatch,1454957481957461562,72.000
heartrate,smartwatch,1454957482082538333,71.000
heartrate,smartwatch,1454957482206545208,72.000
heartrate,smartwatch,1454957482326551927,73.000
heartrate,smartwatch,1454957482699513906,73.000
heartrate,smartwatch,1454957482835481406,74.000
heartrate,smartwatch,1454957483708574375,73.000
heartrate,smartwatch,1454957484223514792,72.000
heartrate,smartwatch,1454957484350516510,73.000
heartrate,smartwatch,1454957484599547031,72.000
heartrate,smartwatch,1454957485476575989,71.000
heartrate,smartwatch,1454957485726543854,71.000
heartrate,smartwatch,1454957485853515104,71.000
heartrate,smartwatch,1454957486608419115,71.000
heartrate,smartwatch,1454957487111522292,70.000
heartrate,smartwatch,1454957487239576458,71.000
heartrate,smartwatch,1454957487603514531,70.000
heartrate,smartwatch,1454957488367379322,69.000
heartrate,smartwatch,1454957488608530729,69.000
heartrate,smartwatch,1454957489109410885,69.000
heartrate,smartwatch,1454957489585545938,69.000
heartrate,smartwatch,1454957490465544375,70.000
heartrate,smartwatch,1454957493481553073,69.000
heartrate,smartwatch,1454957495704460104,68.000
heartrate,smartwatch,1454957495960501197,69.000
heartrate,smartwatch,1454957497134575573,67.000
heartrate,smartwatch,1454957499771549636,68.000
heartrate,smartwatch,1454957500335548437,69.000
heartrate,smartwatch,1454957500915518489,70.000
heartrate,smartwatch,1454957501200548906,70.000
heartrate,smartwatch,1454957501911575729,71.000
heartrate,smartwatch,1454957502191527083,70.000
heartrate,smartwatch,1454957502983576145,69.000
heartrate,smartwatch,1454957505127456302,68.000
heartrate,smartwatch,1454957505493516042,67.000
heartrate,smartwatch,1454957505616547187,68.000
heartrate,smartwatch,1454957505861549166,67.000
heartrate,smartwatch,1454957505995549375,68.000
heartrate,smartwatch,1454957506643550417,68.000
heartrate,smartwatch,1454957507477402136,69.000
heartrate,smartwatch,1454957508020538021,70.000
heartrate,smartwatch,1454957508458519427,71.000
heartrate,smartwatch,1454957509758547239,70.000
heartrate,smartwatch,1454957510632572813,71.000
heartrate,smartwatch,1454957511217442604,70.000
heartrate,smartwatch,1454957511654524635,70.000
heartrate,smartwatch,1454957511805420261,69.000
heartrate,smartwatch,1454957511940470885,69.000
heartrate,smartwatch,1454957512372520313,68.000
heartrate,smartwatch,1454957512650546718,67.000
heartrate,smartwatch,1454957513513450521,66.000
heartrate,smartwatch,1454957513672546615,67.000
heartrate,smartwatch,1454957514090545989,66.000
heartrate,smartwatch,1454957515868401511,65.000
heartrate,smartwatch,1454957515996549323,64.000
heartrate,smartwatch,1454957516835541406,64.000
heartrate,smartwatch,1454957517314536458,65.000
heartrate,smartwatch,1454957517670535677,66.000
heartrate,smartwatch,1454957517904572500,66.000
heartrate,smartwatch,1454957518498573594,66.000
heartrate,smartwatch,1454957518614548854,67.000
heartrate,smartwatch,1454957518734570937,67.000
heartrate,smartwatch,1454957519207455156,66.000
heartrate,smartwatch,1454957519457237136,66.000
heartrate,smartwatch,1454957519948517448,65.000
heartrate,smartwatch,1454957520346571771,65.000
heartrate,smartwatch,1454957521355518750,64.000
heartrate,smartwatch,1454957521476546041,65.000
heartrate,smartwatch,1454957521602549531,64.000
heartrate,smartwatch,1454957521990418802,64.000
heartrate,smartwatch,1454957522238547917,63.000
heartrate,smartwatch,1454957522482547760,62.000
heartrate,smartwatch,1454957522604544844,62.000
heartrate,smartwatch,1454957522729516927,63.000
heartrate,smartwatch,1454957522976546979,62.000
heartrate,smartwatch,1454957523239478490,63.000
heartrate,smartwatch,1454957524989539115,62.000
heartrate,smartwatch,1454957525237516198,62.000
heartrate,smartwatch,1454957525490544687,63.000
heartrate,smartwatch,1454957525617463177,62.000
heartrate,smartwatch,1454957525758404583,62.000
heartrate,smartwatch,1454957525888543906,62.000
heartrate,smartwatch,1454957528623574115,62.000
heartrate,smartwatch,1454957529375546094,61.000
heartrate,smartwatch,1454957529761458959,61.000
heartrate,smartwatch,1454957529881547344,61.000
heartrate,smartwatch,1454957532571549218,60.000
heartrate,smartwatch,1454957532824515312,60.000
heartrate,smartwatch,1454957533330547239,60.000
heartrate,smartwatch,1454957533708547552,60.000
heartrate,smartwatch,1454957535473517656,60.000
heartrate,smartwatch,1454957535756420886,59.000
heartrate,smartwatch,1454957536726545000,58.000
heartrate,smartwatch,1454957537610510104,59.000
heartrate,smartwatch,1454957538100552083,60.000
heartrate,smartwatch,1454957538238480677,61.000
heartrate,smartwatch,1454957538617417240,62.000
heartrate,smartwatch,1454957538740575521,63.000
heartrate,smartwatch,1454957539109553698,65.000
heartrate,smartwatch,1454957539242468490,64.000
heartrate,smartwatch,1454957539496481146,65.000
heartrate,smartwatch,1454957539622549687,66.000
heartrate,smartwatch,1454957539748548802,65.000
heartrate,smartwatch,1454957539878548125,66.000
heartrate,smartwatch,1454957540001498750,67.000
heartrate,smartwatch,1454957540376497865,68.000
heartrate,smartwatch,1454957540614516406,69.000
heartrate,smartwatch,1454957540751421927,70.000
heartrate,smartwatch,1454957541123599739,71.000
heartrate,smartwatch,1454957541489548958,72.000
heartrate,smartwatch,1454957541739545052,82.000
heartrate,smartwatch,1454957542976548125,72.000
heartrate,smartwatch,1454957543480549531,72.000
heartrate,smartwatch,1454957543980526719,73.000
heartrate,smartwatch,1454957544687470990,73.000
heartrate,smartwatch,1454957546883535781,75.000
heartrate,smartwatch,1454957547491549896,75.000
heartrate,smartwatch,1454957547633548541,76.000
heartrate,smartwatch,1454957548498526250,76.000
heartrate,smartwatch,1454957550234476771,76.000
heartrate,smartwatch,1454957551525524583,76.000
heartrate,smartwatch,1454957551678477968,77.000
heartrate,smartwatch,1454957552394497605,78.000
heartrate,smartwatch,1454957557803294375,77.000
heartrate,smartwatch,1454957557936546354,78.000
heartrate,smartwatch,1454957558510548386,77.000
heartrate,smartwatch,1454957559102483958,76.000
heartrate,smartwatch,1454957559820518177,75.000
heartrate,smartwatch,1454957560184537604,76.000
heartrate,smartwatch,1454957561333545573,75.000
heartrate,smartwatch,1454957561870547292,76.000
heartrate,smartwatch,1454957562760578542,77.000
heartrate,smartwatch,1454957563257473334,78.000
