sensor_type,device_type,timestamps,lux
light,smartphone,1454956739573898750,805.000
light,smartphone,1454956739747134114,806.000
light,smartphone,1454956739925474583,806.000
light,smartphone,1454956740281521146,806.000
light,smartphone,1454956740459853803,806.000
light,smartphone,1454956740636570469,805.000
light,smartphone,1454956740815247239,805.000
light,smartphone,1454956740992097865,806.000
light,smartphone,1454956741347573177,806.000
light,smartphone,1454956741526178958,806.000
light,smartphone,1454956741704597865,806.000
light,smartphone,1454956741882022135,806.000
light,smartphone,1454956742238201354,806.000
light,smartphone,1454956742415610469,806.000
light,smartphone,1454956742593497031,806.000
light,smartphone,1454956742771060625,806.000
light,smartphone,1454956742949426771,806.000
light,smartphone,1454956743126632969,805.000
light,smartphone,1454956743305001562,805.000
light,smartphone,1454956743483030625,806.000
light,smartphone,1454956743660669792,806.000
light,smartphone,1454956743838817917,806.000
light,smartphone,1454956744194647136,806.000
light,smartphone,1454956744373306510,805.000
light,smartphone,1454956744550773021,806.000
light,smartphone,1454956744728619271,806.000
light,smartphone,1454956744905996302,806.000
light,smartphone,1454956745262805730,806.000
light,smartphone,1454956745440827084,806.000
light,smartphone,1454956745619000990,806.000
light,smartphone,1454956745795640573,806.000
light,smartphone,1454956745974104740,806.000
light,smartphone,1454956746330411928,806.000
light,smartphone,1454956746512509375,806.000
light,smartphone,1454956746685660730,806.000
light,smartphone,1454956746864198854,806.000
light,smartphone,1454956747220529740,806.000
light,smartphone,1454956747398542813,806.000
light,smartphone,1454956747575653437,805.000
light,smartphone,1454956747753557865,806.000
light,smartphone,1454956747931531198,805.000
light,smartphone,1454956748287543229,806.000
light,smartphone,1454956748465375520,806.000
light,smartphone,1454956748644805625,806.000
light,smartphone,1454956748821527812,806.000
light,smartphone,1454956748999530677,806.000
light,smartphone,1454956749355448386,805.000
light,smartphone,1454956749533050625,805.000
light,smartphone,1454956749710377708,806.000
light,smartphone,1454956749888875729,806.000
light,smartphone,1454956750245277916,806.000
light,smartphone,1454956750422534948,806.000
light,smartphone,1454956750599734531,806.000
light,smartphone,1454956750777346146,806.000
light,smartphone,1454956750955260885,806.000
light,smartphone,1454956751134696197,806.000
light,smartphone,1454956751311801511,806.000
light,smartphone,1454956751489674531,805.000
light,smartphone,1454956751667541146,805.000
light,smartphone,1454956751847369636,806.000
light,smartphone,1454956752201149010,806.000
light,smartphone,1454956752379876198,806.000
light,smartphone,1454956752557564584,806.000
light,smartphone,1454956752735362031,805.000
light,smartphone,1454956752913559844,806.000
light,smartphone,1454956753269415677,806.000
light,smartphone,1454956753445600729,805.000
light,smartphone,1454956753623682500,806.000
light,smartphone,1454956753802419792,806.000
light,smartphone,1454956753980670938,806.000
light,smartphone,1454956754335574167,806.000
light,smartphone,1454956754515556979,806.000
light,smartphone,1454956754692833386,806.000
light,smartphone,1454956754877465156,806.000
light,smartphone,1454956755226015937,806.000
light,smartphone,1454956755403619167,806.000
light,smartphone,1454956755582565000,806.000
light,smartphone,1454956755759903437,806.000
light,smartphone,1454956755937765000,806.000
light,smartphone,1454956756293377865,805.000
light,smartphone,1454956756471142708,806.000
light,smartphone,1454956756649016406,805.000
light,smartphone,1454956756826420052,806.000
light,smartphone,1454956757182620052,806.000
light,smartphone,1454956757361124739,806.000
light,smartphone,1454956757539490417,806.000
light,smartphone,1454956757717647187,806.000
light,smartphone,1454956757894238594,805.000
light,smartphone,1454956758250157916,806.000
light,smartphone,1454956758437849687,806.000
light,smartphone,1454956758606805677,806.000
light,smartphone,1454956758783606302,806.000
light,smartphone,1454956758963117083,806.000
light,smartphone,1454956759140129323,806.000
light,smartphone,1454956759321480104,806.000
light,smartphone,1454956759496250313,805.000
light,smartphone,1454956759674259063,806.000
light,smartphone,1454956759852657865,805.000
light,smartphone,1454956760207600729,806.000
light,smartphone,1454956760385421563,806.000
light,smartphone,1454956760563503594,806.000
light,smartphone,1454956760741841355,806.000
light,smartphone,1454956760919857708,806.000
light,smartphone,1454956761275149688,806.000
light,smartphone,1454956761453529376,806.000
light,smartphone,1454956761630484896,806.000
light,smartphone,1454956761808201198,805.000
light,smartphone,1454956761987667969,806.000
light,smartphone,1454956762342552031,806.000
light,smartphone,1454956762520884844,806.000
light,smartphone,1454956762698865001,806.000
light,smartphone,1454956762876259790,806.000
light,smartphone,1454956763231485677,806.000
light,smartphone,1454956763410381927,805.000
light,smartphone,1454956763588621094,806.000
light,smartphone,1454956763766702707,806.000
light,smartphone,1454956763944557292,806.000
light,smartphone,1454956764299847448,806.000
light,smartphone,1454956764479408125,806.000
light,smartphone,1454956764655748020,806.000
light,smartphone,1454956764837674219,806.000
light,smartphone,1454956765189336615,806.000
light,smartphone,1454956765368527917,806.000
light,smartphone,1454956765546519635,806.000
light,smartphone,1454956765723298437,805.000
light,smartphone,1454956765900362292,806.000
light,smartphone,1454956766256594635,806.000
light,smartphone,1454956766435488177,805.000
light,smartphone,1454956766615472082,806.000
light,smartphone,1454956766790068073,806.000
light,smartphone,1454956766968570834,805.000
light,smartphone,1454956767146935521,805.000
light,smartphone,1454956767325009479,806.000
light,smartphone,1454956767502651042,805.000
light,smartphone,1454956767681499323,805.000
light,smartphone,1454956767859766667,806.000
light,smartphone,1454956768213708803,806.000
light,smartphone,1454956768392620156,806.000
light,smartphone,1454956768570841979,806.000
light,smartphone,1454956768757187135,805.000
light,smartphone,1454956768925837761,805.000
light,smartphone,1454956769280625052,805.000
light,smartphone,1454956769459852656,806.000
light,smartphone,1454956769638109323,806.000
light,smartphone,1454956769815574687,806.000
light,smartphone,1454956769994528958,806.000
light,smartphone,1454956770354057083,806.000
light,smartphone,1454956770527361094,806.000
light,smartphone,1454956770705142135,806.000
light,smartphone,1454956770882550781,806.000
light,smartphone,1454956771239247708,806.000
light,smartphone,1454956771416568073,806.000
light,smartphone,1454956771595066250,806.000
light,smartphone,1454956771772861041,806.000
light,smartphone,1454956771949693958,806.000
light,smartphone,1454956772305580781,806.000
light,smartphone,1454956772487972709,806.000
light,smartphone,1454956772661937969,806.000
light,smartphone,1454956772839579792,806.000
light,smartphone,1454956773195357708,806.000
light,smartphone,1454956773373378177,806.000
light,smartphone,1454956773551499427,806.000
light,smartphone,1454956773729222917,806.000
light,smartphone,1454956773907387605,806.000
light,smartphone,1454956774262552448,806.000
light,smartphone,1454956774446860260,806.000
light,smartphone,1454956774619250574,805.000
light,smartphone,1454956774796534687,805.000
light,smartphone,1454956774975144583,806.000
light,smartphone,1454956775152461979,806.000
light,smartphone,1454956775330707760,806.000
light,smartphone,1454956775509850105,806.000
light,smartphone,1454956775686498386,806.000
light,smartphone,1454956775864947239,806.000
light,smartphone,1454956776220470886,806.000
light,smartphone,1454956776398831667,806.000
light,smartphone,1454956776578442188,806.000
light,smartphone,1454956776754522240,806.000
light,smartphone,1454956776932370208,806.000
light,smartphone,1454956777287962604,806.000
light,smartphone,1454956777466423490,806.000
light,smartphone,1454956777643476823,806.000
light,smartphone,1454956777822833542,806.000
light,smartphone,1454956778181137449,805.000
light,smartphone,1454956778355205833,806.000
light,smartphone,1454956778533874375,806.000
light,smartphone,1454956778710741094,806.000
light,smartphone,1454956778888748021,805.000
light,smartphone,1454956779246276718,806.000
light,smartphone,1454956779423519740,806.000
light,smartphone,1454956779600588229,806.000
light,smartphone,1454956779779554687,806.000
light,smartphone,1454956779957856042,806.000
light,smartphone,1454956780312390677,806.000
light,smartphone,1454956780489613906,806.000
light,smartphone,1454956780668931719,806.000
light,smartphone,1454956780850142500,806.000
light,smartphone,1454956781201722448,806.000
light,smartphone,1454956781379871563,806.000
light,smartphone,1454956781559537604,806.000
light,smartphone,1454956781735624219,806.000
light,smartphone,1454956781914503437,806.000
light,smartphone,1454956782269306771,805.000
light,smartphone,1454956782447860052,806.000
light,smartphone,1454956782626426771,806.000
light,smartphone,1454956782803744479,806.000
light,smartphone,1454956782981811771,806.000
light,smartphone,1454956783159892448,806.000
light,smartphone,1454956783337393854,805.000
light,smartphone,1454956783515488021,806.000
light,smartphone,1454956783692870990,806.000
light,smartphone,1454956783871204271,806.000
light,smartphone,1454956784227833490,806.000
light,smartphone,1454956784405295989,806.000
light,smartphone,1454956784583514479,806.000
light,smartphone,1454956784764126355,806.000
light,smartphone,1454956784939526406,806.000
light,smartphone,1454956785297283698,806.000
light,smartphone,1454956785652161354,806.000
light,smartphone,1454956785828372292,806.000
light,smartphone,1454956786183411042,806.000
light,smartphone,1454956786361256719,806.000
light,smartphone,1454956786539132813,806.000
light,smartphone,1454956786717268594,806.000
light,smartphone,1454956786902890260,806.000
light,smartphone,1454956787251278594,806.000
light,smartphone,1454956787429419948,806.000
light,smartphone,1454956787607513021,805.000
light,smartphone,1454956787785212083,806.000
light,smartphone,1454956787962573073,806.000
light,smartphone,1454956788318390520,805.000
light,smartphone,1454956788496285365,806.000
light,smartphone,1454956788674582917,806.000
light,smartphone,1454956788852374583,806.000
light,smartphone,1454956789209895521,806.000
light,smartphone,1454956789387063124,806.000
light,smartphone,1454956789564646511,806.000
light,smartphone,1454956789742676146,806.000
light,smartphone,1454956789924449740,805.000
light,smartphone,1454956790275964271,806.000
light,smartphone,1454956790454506667,806.000
light,smartphone,1454956790631396771,806.000
light,smartphone,1454956790809594427,806.000
light,smartphone,1454956790988644167,806.000
light,smartphone,1454956791178817916,805.000
light,smartphone,1454956791347121250,806.000
light,smartphone,1454956791521554792,806.000
light,smartphone,1454956791693417864,806.000
light,smartphone,1454956791882085729,806.000
light,smartphone,1454956792232993021,806.000
light,smartphone,1454956792410888177,806.000
light,smartphone,1454956792588511146,806.000
light,smartphone,1454956792768587656,806.000
light,smartphone,1454956792954714740,806.000
light,smartphone,1454956793301283021,806.000
light,smartphone,1454956793478623490,805.000
light,smartphone,1454956793657627136,806.000
light,smartphone,1454956793834622084,806.000
light,smartphone,1454956794189698698,806.000
light,smartphone,1454956794368607813,806.000
light,smartphone,1454956794546528645,806.000
light,smartphone,1454956794724961979,806.000
light,smartphone,1454956794903074792,805.000
light,smartphone,1454956795257484896,806.000
light,smartphone,1454956795436539426,806.000
